#
#   VizieR Astronomical Server vizier.u-strasbg.fr
#    Date: 2026-03-02T07:56:11 [V7.5.4]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	service_protocol=ASU	  IVOID of the protocol through which the data was retrieved
#INFO	request_date=2026-03-02T07:56:11	  Query execution date
#INFO	request=https://vizier.u-strasbg.fr/viz-bin/asu-tsv?-source=VII%2F274%2Fbzcat5&-out=Name%2CRAJ2000%2CDEJ2000%2Cz%2CType&-out.max=10000	  Full request URL
#INFO	contact=cds-question@unistra.fr	  Email or URL to contact publisher
#INFO	server_software=VizieR/7.5.4	  Software version
#INFO	publisher=CDS	  Data centre that produced the VOTable

#RESOURCE=yCat_7274
#Name: VII/274
#Title: The Roma BZCAT - 5th edition (Massaro+, 2015)
#INFO	ivoid=ivo://cds.vizier/vii/274	    IVOID of underlying data collection
#INFO	data_ivoid=ivo://cds.vizier/vii/274	    IVOID of underlying data collection
#INFO	creator=Massaro E.	    First author or institution
#INFO	cites=bibcode:2015Ap&SS.357...75M	    Article or Data origin sources
#INFO	journal=Ap&S	    Journal name
#INFO	original_date=2015	    Year of the article publication
#INFO	reference_url=https://cdsarc.cds.unistra.fr/viz-bin/cat/VII/274	    Dataset landing page
#INFO	publication_date=2020-10-01	    Date of first publication in the data centre
#INFO	rights_uri=https://cds.unistra.fr/vizier-org/licences_vizier.html	    Licence URI
#Table	VII_274_bzcat5:
#Name: VII/274/bzcat5
#Title: The Roma BZCAT - 5th edition
#Column	Name	(A15)	Source name (based on J2000 position), 5BZA JHHMM+DDMM (G1)	[ucd=meta.id;meta.main]
#Column	RAJ2000	(A11)	Right ascension (J2000.0)	[ucd=pos.eq.ra;meta.main]
#Column	DEJ2000	(A12)	Declination (J2000.0)	[ucd=pos.eq.dec;meta.main]
#Column	z	(F6.3)	Redshift	[ucd=src.redshift]
Name	RAJ2000	DEJ2000	z
5BZQ J1636+4715	16 36 24.31	+47 15 35.89	 0.823
5BZQ J1636+2112	16 36 38.17	+21 12 55.58	 1.802
5BZB J1636-1248	16 36 58.43	-12 48 36.50	 0.246
5BZB J1637+4326	16 37 09.51	+43 26 00.38	 0.344
5BZB J1637+1314	16 37 16.73	+13 14 38.79	 0.000
5BZG J1637+4547	16 37 26.65	+45 47 48.98	 0.192
5BZQ J1637+4717	16 37 45.12	+47 17 33.79	 0.735
5BZB J1638+7326	16 38 01.66	+73 26 15.79	 0.000
5BZQ J1638+5720	16 38 13.45	+57 20 24.00	 0.751
5BZQ J1638-0340	16 38 19.25	-03 40 05.08	 2.871
5BZQ J1639+5357	16 39 39.84	+53 57 47.08	 1.977
5BZQ J1639+4705	16 39 55.97	+47 05 23.60	 0.860
5BZQ J1640+3946	16 40 29.63	+39 46 45.98	 1.660
5BZQ J1641+2257	16 41 25.22	+22 57 03.99	 2.063
5BZB J1642-0621	16 42 02.17	-06 21 23.68	 0.000
5BZQ J1642+6856	16 42 07.85	+68 56 39.80	 0.751
5BZB J1642+2211	16 42 20.32	+22 11 43.40	 0.592
5BZQ J1642+2523	16 42 40.40	+25 23 07.69	 1.725
5BZB J1642-8108	16 42 57.35	-81 08 35.08	 0.000
5BZQ J1642+3948	16 42 58.80	+39 48 37.00	 0.593
5BZB J1643+3221	16 43 01.06	+32 21 03.99	 0.000
5BZG J1643+2131	16 43 19.27	+21 31 05.98	 0.154
5BZG J1643-0646	16 43 28.91	-06 46 19.70	 0.082
5BZG J1644+4546	16 44 19.97	+45 46 44.40	 0.225
5BZQ J1644-1804	16 44 35.75	-18 04 32.48	 1.007
5BZQ J1644+2619	16 44 42.53	+26 19 13.18	 0.144
5BZQ J1645+6330	16 45 58.55	+63 30 10.90	 2.379
5BZQ J1646+4059	16 46 56.86	+40 59 17.19	 0.835
5BZG J1647+2909	16 47 26.88	+29 09 49.71	 0.132
5BZU J1647+4950	16 47 34.91	+49 50 00.60	 0.047
5BZQ J1648+4104	16 48 29.26	+41 04 05.59	 0.852
5BZB J1649+5235	16 49 24.98	+52 35 14.99	 0.000
5BZQ J1650+4140	16 50 05.47	+41 40 32.41	 0.585
5BZU J1650-5044	16 50 16.62	-50 44 48.19	 0.000
5BZQ J1650+0824	16 50 37.56	+08 24 52.20	 1.965
5BZB J1651+0129	16 51 03.65	+01 29 23.49	 0.000
5BZB J1651+4212	16 51 09.19	+42 12 53.38	 0.269
5BZQ J1651+4002	16 51 37.52	+40 02 18.99	 2.343
5BZB J1651+7218	16 51 39.96	+72 18 24.91	 0.000
5BZQ J1652+6232	16 52 01.51	+62 32 09.09	 1.633
5BZU J1652+4932	16 52 21.11	+49 32 53.01	 0.000
5BZB J1652+3632	16 52 48.45	+36 32 12.58	 0.648
5BZB J1652+4023	16 52 49.92	+40 23 09.88	 0.000
5BZQ J1652+3902	16 52 58.50	+39 02 49.81	 1.299
5BZQ J1653+3107	16 53 29.90	+31 07 56.89	 1.298
5BZB J1653+3945	16 53 52.21	+39 45 36.61	 0.033
5BZB J1655+3244	16 55 42.82	+32 44 20.18	 0.000
5BZB J1655+3723	16 55 52.22	+37 23 21.91	 0.000
5BZQ J1656-3302	16 56 16.85	-33 02 11.11	 2.400
5BZQ J1656+1826	16 56 34.08	+18 26 26.41	 2.551
5BZQ J1656+5321	16 56 39.61	+53 21 48.81	 1.553
5BZQ J1656+6012	16 56 48.24	+60 12 16.41	 0.623
5BZU J1656-0206	16 56 56.11	-02 06 49.50	 2.000
5BZQ J1657+5705	16 57 20.70	+57 05 53.48	 1.281
5BZU J1657+4808	16 57 46.87	+48 08 33.10	 1.669
5BZB J1657+6436	16 57 58.97	+64 36 41.61	 0.449
5BZQ J1658+3443	16 58 01.42	+34 43 28.41	 1.939
5BZQ J1658+3605	16 58 02.62	+36 05 04.09	 2.116
5BZQ J1658+4737	16 58 02.77	+47 37 49.18	 1.610
5BZB J1658+6150	16 58 08.34	+61 50 02.00	 0.374
5BZQ J1658+0741	16 58 09.00	+07 41 27.49	 0.621
5BZQ J1658+0515	16 58 33.45	+05 15 16.41	 0.879
5BZQ J1658-0739	16 58 44.05	-07 39 17.71	 3.742
5BZQ J1659+3735	16 59 31.92	+37 35 29.00	 0.771
5BZQ J1659+0213	16 59 45.00	+02 13 06.99	 2.039
5BZQ J1700+6830	17 00 09.29	+68 30 06.98	 0.301
5BZB J1701+3954	17 01 08.88	+39 54 42.08	 0.000
5BZQ J1701+3533	17 01 12.37	+35 33 53.49	 0.501
5BZB J1701+3954	17 01 24.62	+39 54 37.11	 0.507
5BZB J1702+2643	17 02 09.64	+26 43 14.69	 0.000
5BZQ J1702+3157	17 02 32.63	+31 57 52.20	 1.950
5BZB J1702+3115	17 02 38.54	+31 15 43.48	 0.000
5BZQ J1703-6212	17 03 36.54	-62 12 39.99	 1.747
5BZQ J1704+0134	17 04 07.49	+01 34 08.40	 2.842
5BZB J1704+7138	17 04 46.97	+71 38 17.59	 0.000
5BZB J1705+6042	17 05 34.81	+60 42 15.80	 0.280
5BZU J1706+3214	17 06 48.06	+32 14 22.70	 1.070
5BZQ J1707+4536	17 07 17.76	+45 36 10.51	 0.645
5BZQ J1707+1122	17 07 32.46	+11 22 00.69	 2.406
5BZQ J1707+0148	17 07 34.42	+01 48 45.68	 2.565
5BZQ J1707+1331	17 07 45.64	+13 31 05.19	 0.936
5BZQ J1708+0035	17 08 44.64	+00 35 09.49	 0.449
5BZQ J1709+4318	17 09 41.09	+43 18 44.49	 1.027
5BZQ J1710-0355	17 10 17.21	-03 55 50.08	 1.923
5BZB J1712+2931	17 12 48.71	+29 31 17.50	 0.421
5BZQ J1713+4916	17 13 35.15	+49 16 32.48	 1.552
5BZB J1714+5601	17 14 27.41	+56 01 55.99	 0.401
5BZB J1714+3036	17 14 45.54	+30 36 28.00	 0.000
5BZB J1715+2929	17 15 01.36	+29 29 12.30	 0.000
5BZQ J1715+3619	17 15 08.36	+36 19 50.08	 0.555
5BZG J1715+5724	17 15 22.98	+57 24 40.28	 0.027
5BZQ J1715+6323	17 15 35.95	+63 23 36.09	 2.182
5BZQ J1716+2152	17 16 11.18	+21 52 13.69	 0.358
5BZQ J1716+6836	17 16 13.93	+68 36 38.69	 0.777
5BZQ J1716-0452	17 16 26.48	-04 52 11.89	 1.026
5BZG J1717+2931	17 17 06.89	+29 31 21.10	 0.276
5BZQ J1717+2621	17 17 15.17	+26 21 48.88	 1.934
5BZG J1717+4227	17 17 19.21	+42 27 00.00	 0.183
5BZQ J1717-5155	17 17 34.65	-51 55 32.01	 1.158
5BZB J1717-3342	17 17 36.02	-33 42 08.78	 0.000
5BZG J1718+4228	17 18 15.19	+42 28 19.20	 0.180
5BZB J1719+5524	17 19 02.34	+55 24 06.40	 0.626
5BZB J1719+1745	17 19 13.05	+17 45 06.40	 0.000
5BZG J1719+4858	17 19 14.45	+48 58 49.51	 0.024
5BZQ J1719+4804	17 19 38.20	+48 04 12.00	 1.084
5BZB J1719+7443	17 19 40.99	+74 43 00.01	 0.000
5BZQ J1719+0817	17 19 52.20	+08 17 03.58	 1.185
5BZQ J1721+3542	17 21 09.48	+35 42 16.09	 0.283
5BZB J1721+6004	17 21 16.59	+60 04 06.38	 0.531
5BZQ J1722+5856	17 22 36.72	+58 56 22.30	 1.979
5BZQ J1722+6105	17 22 40.06	+61 05 59.71	 2.058
5BZQ J1722+2815	17 22 42.16	+28 15 00.10	 0.945
5BZQ J1722+1013	17 22 44.57	+10 13 35.79	 0.732
5BZQ J1722+5611	17 22 58.01	+56 11 22.30	 2.269
5BZQ J1723+6547	17 23 14.14	+65 47 46.10	 1.442
5BZQ J1724+4004	17 24 05.42	+40 04 36.51	 1.049
5BZQ J1724+3303	17 24 14.20	+33 03 03.88	 0.548
5BZB J1725+1152	17 25 04.36	+11 52 15.20	 0.000
5BZB J1725+5851	17 25 35.00	+58 51 39.81	 0.000
5BZQ J1726+3213	17 26 35.11	+32 13 23.01	 1.090
5BZB J1726+5955	17 26 40.40	+59 55 49.29	 0.000
5BZG J1727+5510	17 27 23.46	+55 10 53.50	 0.247
5BZQ J1727+4530	17 27 27.65	+45 30 39.70	 0.717
5BZQ J1728+1215	17 28 07.05	+12 15 39.49	 0.583
5BZB J1728+5013	17 28 18.61	+50 13 10.48	 0.055
5BZQ J1728+0427	17 28 24.95	+04 27 04.89	 0.293
5BZQ J1728+3838	17 28 59.14	+38 38 26.41	 1.386
5BZB J1729+5255	17 29 18.76	+52 55 59.30	 0.349
5BZQ J1730+0024	17 30 34.99	+00 24 38.69	 1.335
5BZG J1730+3714	17 30 47.04	+37 14 55.21	 0.204
5BZU J1731-3003	17 31 46.86	-30 03 08.89	 0.000
5BZQ J1732-7200	17 32 11.43	-72 00 40.10	 0.620
5BZQ J1732-5553	17 32 28.25	-55 53 51.39	 2.154
5BZQ J1733-1304	17 33 02.70	-13 04 49.51	 0.902
5BZG J1733+4519	17 33 28.82	+45 19 50.98	 0.317
5BZQ J1733-7935	17 33 40.69	-79 35 55.71	 0.876
5BZQ J1734+3857	17 34 20.58	+38 57 51.40	 0.976
5BZU J1734+0926	17 34 58.37	+09 26 58.30	 0.735
5BZB J1735+5650	17 35 10.81	+56 50 22.70	 0.388
5BZQ J1735+3616	17 35 48.09	+36 16 45.58	 0.803
5BZB J1736+2033	17 36 05.25	+20 33 01.11	 0.000
5BZQ J1736+0631	17 36 28.57	+06 31 47.49	 2.387
5BZQ J1737+0621	17 37 13.73	+06 21 03.59	 1.207
5BZB J1737+5702	17 37 19.13	+57 02 16.40	 0.000
5BZQ J1738-5334	17 38 38.80	-53 34 09.98	 1.721
5BZQ J1738+3224	17 38 40.49	+32 24 09.00	 0.126
5BZQ J1739+4955	17 39 27.38	+49 55 03.39	 1.545
5BZQ J1739+3358	17 39 35.35	+33 58 08.18	 1.625
5BZB J1739+4737	17 39 57.12	+47 37 58.40	 0.000
5BZQ J1740+4506	17 40 06.36	+45 06 50.39	 2.788
5BZQ J1740+5211	17 40 36.97	+52 11 43.40	 1.381
5BZQ J1740+4348	17 40 48.95	+43 48 16.19	 2.246
5BZB J1741+7224	17 41 22.88	+72 24 51.91	 0.220
5BZB J1742+5945	17 42 31.99	+59 45 06.80	 0.000
5BZQ J1743+3747	17 43 47.64	+37 47 53.80	 1.958
5BZG J1743+1935	17 43 57.83	+19 35 08.98	 0.084
5BZQ J1743-0350	17 43 58.86	-03 50 04.59	 1.057
5BZB J1744-0518	17 44 20.89	-05 18 40.78	 0.310
5BZQ J1745+2252	17 45 04.67	+22 52 48.10	 1.884
5BZB J1745-0753	17 45 27.10	-07 53 03.91	 0.000
5BZQ J1745+1720	17 45 35.21	+17 20 01.39	 1.702
5BZG J1745+3951	17 45 37.57	+39 51 30.99	 0.267
5BZB J1746+5028	17 46 32.36	+50 28 10.70	 0.000
5BZB J1747+4937	17 47 02.59	+49 37 59.01	 0.460
5BZB J1747+4658	17 47 26.64	+46 58 50.91	 0.000
5BZQ J1747+2324	17 47 50.06	+23 24 38.70	 2.203
5BZQ J1748+3404	17 48 05.82	+34 04 01.20	 2.763
5BZB J1748+7005	17 48 32.83	+70 05 50.78	 0.770
5BZB J1749+4321	17 49 00.36	+43 21 51.29	 0.000
5BZQ J1749-6258	17 49 25.70	-62 58 18.91	 1.215
5BZG J1750+4700	17 50 05.01	+47 00 43.41	 0.160
5BZB J1751+0939	17 51 32.82	+09 39 00.68	 0.322
5BZQ J1752+1734	17 52 46.00	+17 34 20.38	 0.505
5BZQ J1753+4409	17 53 22.64	+44 09 45.68	 0.871
5BZQ J1753+2848	17 53 42.47	+28 48 04.89	 1.118
5BZB J1754+3212	17 54 11.81	+32 12 23.18	 0.000
5BZB J1754-6423	17 54 42.00	-64 23 45.81	 0.000
5BZG J1755+6236	17 55 48.43	+62 36 44.10	 0.027
5BZQ J1756+5748	17 56 03.63	+57 48 47.98	 2.110
5BZB J1756+5522	17 56 15.89	+55 22 18.08	 0.000
5BZQ J1756+1553	17 56 33.72	+15 53 43.80	 0.547
5BZB J1757+7033	17 57 13.24	+70 33 37.40	 0.407
5BZG J1757+5523	17 57 28.26	+55 23 12.08	 0.065
5BZQ J1759+2343	17 59 00.36	+23 43 46.99	 1.721
5BZB J1759+7037	17 59 49.01	+70 37 21.28	 0.000
5BZQ J1800+3848	18 00 24.77	+38 48 30.70	 2.092
5BZB J1800+6126	18 00 25.15	+61 26 13.48	 0.000
5BZB J1800+7828	18 00 45.67	+78 28 04.00	 0.680
5BZQ J1801+4404	18 01 32.31	+44 04 21.89	 0.663
5BZQ J1802-4925	18 02 09.84	-49 25 11.20	 2.286
5BZG J1802+4819	18 02 31.53	+48 19 41.01	 0.129
5BZQ J1802-3940	18 02 42.67	-39 40 07.89	 1.319
5BZQ J1803-6507	18 03 23.50	-65 07 36.80	 1.198
5BZQ J1803+0934	18 03 33.65	+09 34 25.89	 0.683
5BZB J1803+6548	18 03 54.31	+65 48 25.09	 0.085
5BZQ J1803+0341	18 03 56.28	+03 41 07.58	 1.420
5BZG J1804+0042	18 04 08.87	+00 42 22.10	 0.070
5BZQ J1804+0101	18 04 15.97	+01 01 32.41	 1.522
5BZU J1804+1755	18 04 42.54	+17 55 58.90	 0.435
5BZB J1806+6949	18 06 50.68	+69 49 28.09	 0.046
5BZQ J1807+2204	18 07 38.81	+22 04 56.38	 0.798
5BZQ J1807-6413	18 07 54.02	-64 13 50.08	 1.016
5BZB J1808+4649	18 08 01.19	+46 49 41.01	 0.000
5BZQ J1808-5011	18 08 13.82	-50 11 53.30	 1.606
5BZQ J1808+4542	18 08 21.89	+45 42 20.91	 0.830
5BZB J1809+2041	18 09 25.42	+20 41 31.09	 0.000
5BZQ J1809+1849	18 09 45.33	+18 49 02.99	 0.928
5BZB J1809+2910	18 09 45.38	+29 10 19.88	 0.000
5BZU J1809-4552	18 09 57.86	-45 52 41.01	 0.070
5BZB J1810+1608	18 10 50.17	+16 08 20.79	 0.000
5BZB J1811+0341	18 11 18.03	+03 41 13.81	 0.000
5BZB J1811+1704	18 11 43.18	+17 04 57.28	 0.000
5BZB J1811+4416	18 11 53.49	+44 16 27.69	 0.000
5BZQ J1813+4304	18 13 14.69	+43 04 15.70	 1.088
5BZB J1813+0615	18 13 33.41	+06 15 42.01	 0.000
5BZB J1813+3144	18 13 35.20	+31 44 17.70	 0.117
5BZQ J1813+2952	18 13 37.26	+29 52 37.88	 1.351
5BZQ J1814+4113	18 14 22.70	+41 13 05.59	 1.564
5BZQ J1815+1623	18 15 14.85	+16 23 45.88	 0.742
5BZQ J1815-7001	18 15 51.78	-70 01 39.00	 0.745
5BZQ J1818+5017	18 18 30.52	+50 17 19.71	 1.395
5BZQ J1818+0903	18 18 40.06	+09 03 46.18	 0.354
5BZU J1819-6345	18 19 34.99	-63 45 48.20	 0.063
5BZU J1819-5521	18 19 45.40	-55 21 20.70	 1.629
5BZG J1823+7938	18 23 14.10	+79 38 48.98	 0.224
5BZB J1823+6857	18 23 32.84	+68 57 52.59	 0.000
5BZU J1823-3454	18 23 38.58	-34 54 11.98	 0.000
5BZQ J1824+1044	18 24 02.86	+10 44 23.78	 1.360
5BZB J1824+5651	18 24 07.07	+56 51 01.51	 0.663
5BZQ J1826-3650	18 26 08.13	-36 50 49.70	 0.888
5BZQ J1826+0149	18 26 25.06	+01 49 40.11	 1.771
5BZQ J1826+3431	18 26 59.98	+34 31 14.08	 1.814
5BZQ J1827-4533	18 27 10.24	-45 33 10.00	 1.244
5BZQ J1829-5813	18 29 12.40	-58 13 54.98	 1.531
5BZU J1829+2729	18 29 13.96	+27 29 02.79	 0.000
5BZB J1829+5402	18 29 24.29	+54 02 59.78	 0.000
5BZU J1829+4844	18 29 31.78	+48 44 46.21	 0.695
5BZB J1830+1324	18 30 00.76	+13 24 14.29	 0.000
5BZQ J1830+0619	18 30 05.93	+06 19 15.99	 0.745
5BZQ J1831-4805	18 31 41.44	-48 05 21.01	 1.196
5BZB J1832-5659	18 32 30.97	-56 59 20.68	 0.000
5BZQ J1832+1357	18 32 43.21	+13 57 47.41	 2.830
5BZQ J1833-2103	18 33 39.93	-21 03 39.70	 2.507
5BZB J1834-5948	18 34 15.41	-59 48 47.30	 0.435
5BZB J1834-5856	18 34 27.47	-58 56 36.31	 0.000
5BZQ J1835+6119	18 35 19.67	+61 19 40.00	 2.274
5BZQ J1835+2506	18 35 58.38	+25 06 45.39	 1.973
5BZB J1836+3136	18 36 21.24	+31 36 26.78	 0.000
5BZQ J1837-7108	18 37 28.70	-71 08 43.58	 1.356
5BZQ J1837-5848	18 37 53.80	-58 48 09.00	 3.040
5BZQ J1838-3427	18 38 28.49	-34 27 41.79	 2.780
5BZB J1838+4802	18 38 49.16	+48 02 34.40	 0.000
5BZG J1838+5735	18 38 58.56	+57 35 39.40	 0.164
5BZQ J1840+2457	18 40 03.42	+24 57 41.61	 1.634
5BZG J1840-7709	18 40 38.59	-77 09 28.69	 0.018
5BZQ J1840+3900	18 40 57.15	+39 00 45.68	 3.095
5BZB J1840+5452	18 40 57.37	+54 52 15.88	 0.646
5BZB J1841+5906	18 41 20.30	+59 06 08.20	 0.530
5BZB J1841+3218	18 41 47.04	+32 18 39.20	 0.000
5BZQ J1842+6809	18 42 33.64	+68 09 25.19	 0.472
5BZB J1843-7430	18 43 40.21	-74 30 24.19	 0.000
5BZB J1844+5709	18 44 50.95	+57 09 38.59	 0.000
5BZQ J1846+3747	18 46 31.91	+37 47 17.30	 2.441
5BZQ J1848+3219	18 48 22.08	+32 19 02.60	 0.798
5BZB J1848+6537	18 48 22.66	+65 37 02.31	 0.364
5BZB J1848+4245	18 48 47.14	+42 45 39.38	 0.000
5BZQ J1849+6705	18 49 16.07	+67 05 41.71	 0.657
5BZQ J1849+3024	18 49 20.10	+30 24 14.18	 0.672
5BZB J1849-4314	18 49 25.92	-43 14 13.09	 0.000
5BZB J1849+2748	18 49 31.74	+27 48 00.79	 0.000
5BZQ J1850+2825	18 50 27.59	+28 25 13.18	 2.544
5BZQ J1852+4855	18 52 28.55	+48 55 47.49	 1.250
5BZQ J1852+4019	18 52 30.36	+40 19 06.60	 2.120
5BZB J1853+6713	18 53 52.06	+67 13 55.09	 0.212
5BZQ J1854+7351	18 54 57.29	+73 51 19.90	 0.461
5BZQ J1855+3742	18 55 27.71	+37 42 56.98	 1.120
5BZQ J1857-5325	18 57 00.44	-53 25 00.40	 0.778
5BZB J1901-2112	19 01 04.44	-21 12 01.18	 0.000
5BZQ J1901-7429	19 01 05.13	-74 29 25.29	 0.638
5BZQ J1902+3159	19 02 55.93	+31 59 41.71	 0.635
5BZQ J1903-6749	19 03 01.23	-67 49 35.90	 0.255
5BZB J1903+5540	19 03 11.60	+55 40 38.49	 0.000
5BZQ J1909+4834	19 09 46.56	+48 34 31.79	 0.513
5BZQ J1911-2006	19 11 09.65	-20 06 55.11	 1.119
5BZQ J1911-2102	19 11 53.93	-21 02 43.80	 1.420
5BZU J1911+1611	19 11 58.26	+16 11 46.89	 0.000
5BZQ J1912+3740	19 12 25.12	+37 40 36.58	 1.104
5BZQ J1912-8010	19 12 40.01	-80 10 05.91	 1.756
5BZQ J1913-4503	19 13 46.55	-45 03 11.59	 2.559
5BZQ J1914-4631	19 14 13.80	-46 31 31.90	 1.283
5BZU J1915+6548	19 15 23.81	+65 48 46.40	 0.486
5BZQ J1915-2347	19 15 44.76	-23 47 03.01	 1.340
5BZQ J1916-7946	19 16 44.33	-79 46 21.90	 0.204
5BZB J1917-1921	19 17 44.82	-19 21 31.60	 0.137
5BZQ J1918+5520	19 18 10.74	+55 20 38.61	 1.734
5BZB J1918-4111	19 18 16.04	-41 11 30.80	 0.000
5BZQ J1918+4937	19 18 45.58	+49 37 55.99	 0.926
5BZQ J1919-4543	19 19 16.68	-45 43 38.60	 2.470
5BZQ J1920-2351	19 20 48.43	-23 51 33.08	 1.345
5BZB J1921-1231	19 21 23.92	-12 31 54.40	 0.000
5BZB J1921-1607	19 21 51.54	-16 07 13.18	 0.000
5BZQ J1923-8007	19 23 05.78	-80 07 28.81	 1.481
5BZQ J1923-2104	19 23 32.18	-21 04 33.31	 0.874
5BZQ J1924-2914	19 24 51.06	-29 14 30.08	 0.353
5BZB J1925-1018	19 25 03.21	-10 18 12.59	 0.000
5BZQ J1925-3401	19 25 16.99	-34 01 01.20	 1.523
5BZB J1925-5935	19 25 24.35	-59 35 32.31	 0.436
5BZB J1925-2219	19 25 39.78	-22 19 35.11	 0.000
5BZB J1925+2106	19 25 59.61	+21 06 26.20	 0.000
5BZB J1926+6154	19 26 49.88	+61 54 42.40	 0.000
5BZB J1927+6117	19 27 30.43	+61 17 32.89	 0.000
5BZQ J1927+7358	19 27 48.49	+73 58 01.59	 0.302
5BZU J1928-0456	19 28 22.48	-04 56 26.19	 0.587
5BZQ J1930-6056	19 30 06.16	-60 56 09.20	 3.254
5BZB J1931+0937	19 31 09.60	+09 37 17.50	 0.000
5BZQ J1932-4536	19 32 44.88	-45 36 37.90	 0.652
5BZU J1933+0726	19 33 20.29	+07 26 21.80	 0.000
5BZQ J1933-6942	19 33 31.15	-69 42 58.89	 1.481
5BZQ J1933+6540	19 33 57.34	+65 40 16.89	 1.687
5BZQ J1934+6138	19 34 40.68	+61 38 41.60	 1.749
5BZQ J1934-2416	19 34 52.85	-24 16 24.38	 1.543
5BZQ J1935-1602	19 35 35.80	-16 02 32.38	 1.460
5BZQ J1936+7131	19 36 03.55	+71 31 31.79	 1.864
5BZQ J1936-0402	19 36 53.74	-04 02 45.49	 0.490
5BZB J1936-4719	19 36 56.10	-47 19 50.01	 0.265
5BZU J1937-3958	19 37 16.21	-39 58 01.59	 0.965
5BZQ J1938-1749	19 38 04.96	-17 49 20.38	 0.903
5BZQ J1938-4657	19 38 26.34	-46 57 25.48	 0.805
5BZQ J1939-1525	19 39 26.65	-15 25 43.10	 1.657
5BZQ J1939-1002	19 39 57.25	-10 02 41.49	 3.787
5BZQ J1941-0211	19 41 18.94	-02 11 45.09	 0.202
5BZU J1941-6211	19 41 21.77	-62 11 21.08	 0.000
5BZQ J1942-7015	19 42 45.41	-70 15 44.38	 2.896
5BZB J1942+1033	19 42 47.47	+10 33 26.99	 0.000
5BZG J1945-5520	19 45 24.95	-55 20 48.98	 0.015
5BZQ J1945-3048	19 45 57.54	-30 48 49.28	 0.576
5BZB J1945-3111	19 45 59.40	-31 11 39.30	 0.000
5BZQ J1949+5041	19 49 43.85	+50 41 29.61	 1.929
5BZQ J1949-1957	19 49 53.41	-19 57 13.28	 2.652
5BZQ J1951+5727	19 51 06.97	+57 27 17.20	 0.652
5BZQ J1951+0134	19 51 36.01	+01 34 42.70	 4.114
5BZQ J1951-0509	19 51 47.46	-05 09 43.99	 1.083
5BZB J1954-1123	19 54 41.15	-11 23 22.59	 0.683
5BZQ J1955+1358	19 55 11.57	+13 58 16.28	 0.743
5BZQ J1955+5131	19 55 42.73	+51 31 48.50	 1.214
5BZQ J1956-3225	19 56 59.45	-32 25 45.98	 1.242
5BZQ J1957-3845	19 57 59.82	-38 45 06.40	 0.630
5BZG J1958-3011	19 58 14.90	-30 11 11.68	 0.119
5BZQ J1959-4246	19 59 13.38	-42 46 07.78	 2.178
5BZB J1959+6508	19 59 59.86	+65 08 54.70	 0.047
5BZQ J2000-1325	20 00 42.15	-13 25 33.49	 0.222
5BZQ J2000-1748	20 00 57.09	-17 48 57.70	 0.652
5BZB J2001+4352	20 01 12.86	+43 52 52.78	 0.000
5BZB J2001+7040	20 01 33.95	+70 40 25.39	 0.000
5BZQ J2003-3251	20 03 24.11	-32 51 45.10	 3.773
5BZG J2003-0856	20 03 54.43	-08 56 42.89	 0.057
5BZQ J2004-6347	20 04 29.47	-63 47 23.31	 2.189
5BZB J2005+7004	20 05 06.30	+70 04 40.69	 0.000
5BZQ J2005-1822	20 05 17.28	-18 22 03.28	 0.868
5BZB J2005+7752	20 05 31.00	+77 52 43.21	 0.342
5BZQ J2005-2310	20 05 56.59	-23 10 27.01	 0.833
5BZQ J2006+6424	20 06 17.69	+64 24 45.39	 1.574
5BZQ J2007+0636	20 07 11.92	+06 36 44.60	 2.864
5BZQ J2007+6607	20 07 28.77	+66 07 22.51	 1.325
5BZQ J2007+4029	20 07 44.93	+40 29 48.58	 1.736
5BZQ J2007-4434	20 07 55.18	-44 34 44.29	 0.240
5BZU J2008-0418	20 08 24.42	-04 18 29.30	 0.589
5BZB J2009-4849	20 09 25.38	-48 49 53.68	 0.071
5BZB J2009+7229	20 09 52.30	+72 29 19.39	 0.000
5BZQ J2009+0727	20 09 55.50	+07 27 13.71	 0.762
5BZQ J2010-2523	20 10 19.75	-25 23 59.31	 0.825
5BZQ J2010+6116	20 10 49.29	+61 16 15.20	 0.870
5BZQ J2011-1546	20 11 15.71	-15 46 40.29	 1.178
5BZB J2012+4628	20 12 05.64	+46 28 55.81	 0.000
5BZB J2014-0047	20 14 28.63	-00 47 22.81	 0.000
5BZB J2014+0648	20 14 31.07	+06 48 52.30	 0.341
5BZQ J2015-1252	20 15 13.69	-12 52 56.89	 0.614
5BZB J2015-0137	20 15 15.16	-01 37 32.59	 0.000
5BZU J2015+3710	20 15 28.73	+37 10 59.48	 0.000
5BZQ J2015+6554	20 15 55.37	+65 54 52.70	 2.845
5BZB J2016-0903	20 16 24.03	-09 03 33.40	 0.000
5BZQ J2017+7440	20 17 13.08	+74 40 48.00	 2.187
5BZQ J2017+0603	20 17 13.40	+06 03 07.19	 1.743
5BZB J2017-3753	20 17 28.69	-37 53 45.99	 0.598
5BZQ J2018-1109	20 18 28.01	-11 09 55.51	 0.900
5BZQ J2018-0509	20 18 57.76	-05 09 29.41	 0.905
5BZQ J2019-5201	20 19 04.38	-52 01 39.50	 1.717
